#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=# DC-ShadowNet (ICCV'2021)  ## Introduction > \[DC-ShadowNet: Single-Image Hard and Soft Shadow Removal Using Unsupervised Domain-Classifier Guided Network\](https://arxiv.org/abs/2207.10434)<br> >  International Conference on Computer Vision (ICCV'2021)  \[Yeying Jin\](https://jinyeying.github.io/), \[Aashish Sharma\](https://aasharma90.github.io/) and \[Robby T.
1-1	0-1	#	*[523]|*[787]	SOFTWARE[523]|SOFTWARE[787]
67-178	13463-13464	\|	*[787]	SOFTWARE[787]
67-179	13465-13468	All	*[787]	SOFTWARE[787]
67-180	13469-13470	\|	*[787]	SOFTWARE[787]
67-181	13471-13477	Shadow	*[787]	SOFTWARE[787]
67-182	13478-13479	\|	*[787]	SOFTWARE[787]
67-183	13480-13490	Non-Shadow	*[787]	SOFTWARE[787]
67-184	13491-13492	\|	*[787]	SOFTWARE[787]
67-185	13493-13494	\|	*[787]	SOFTWARE[787]
67-186	13494-13495	-	*[787]	SOFTWARE[787]
67-187	13495-13496	-	*[787]	SOFTWARE[787]
67-188	13496-13497	-	*[787]	SOFTWARE[787]
67-189	13497-13498	-	*[787]	SOFTWARE[787]
67-190	13498-13499	-	*[787]	SOFTWARE[787]
67-191	13499-13500	-	*[787]	SOFTWARE[787]
67-192	13500-13501	-	*[787]	SOFTWARE[787]
67-193	13501-13502	-	*[787]	SOFTWARE[787]
67-194	13502-13503	-	*[787]	SOFTWARE[787]
67-195	13503-13504	-	*[787]	SOFTWARE[787]
67-196	13504-13505	-	*[787]	SOFTWARE[787]
67-197	13505-13506	-	*[787]	SOFTWARE[787]
67-198	13506-13507	-	*[787]	SOFTWARE[787]
67-199	13507-13508	-	*[787]	SOFTWARE[787]
67-200	13508-13509	-	*[787]	SOFTWARE[787]
67-201	13509-13510	-	*[787]	SOFTWARE[787]
67-202	13510-13511	-	*[787]	SOFTWARE[787]
67-203	13511-13512	-	*[787]	SOFTWARE[787]
67-204	13512-13513	\|	*[787]	SOFTWARE[787]
67-205	13513-13514	-	*[787]	SOFTWARE[787]
67-206	13514-13515	-	*[787]	SOFTWARE[787]
67-207	13515-13516	-	*[787]	SOFTWARE[787]
67-208	13516-13517	-	*[787]	SOFTWARE[787]
67-209	13517-13518	-	*[787]	SOFTWARE[787]
67-210	13518-13519	-	*[787]	SOFTWARE[787]
67-211	13519-13520	-	*[787]	SOFTWARE[787]
67-212	13520-13521	-	*[787]	SOFTWARE[787]
67-213	13521-13522	-	*[787]	SOFTWARE[787]
67-214	13522-13523	-	*[787]	SOFTWARE[787]
67-215	13523-13524	\|	*[787]	SOFTWARE[787]
67-216	13524-13525	-	*[787]	SOFTWARE[787]
67-217	13525-13526	-	*[787]	SOFTWARE[787]
67-218	13526-13527	-	*[787]	SOFTWARE[787]
67-219	13527-13528	-	*[787]	SOFTWARE[787]
67-220	13528-13529	-	*[787]	SOFTWARE[787]
67-221	13529-13530	-	*[787]	SOFTWARE[787]
67-222	13530-13531	-	*[787]	SOFTWARE[787]
67-223	13531-13532	-	*[787]	SOFTWARE[787]
67-224	13532-13533	-	*[787]	SOFTWARE[787]
67-225	13533-13534	\|	*[787]	SOFTWARE[787]
67-226	13534-13535	-	*[787]	SOFTWARE[787]
67-227	13535-13536	-	*[787]	SOFTWARE[787]
67-228	13536-13537	-	*[787]	SOFTWARE[787]
67-229	13537-13538	-	*[787]	SOFTWARE[787]
67-230	13538-13539	-	*[787]	SOFTWARE[787]
67-231	13539-13540	-	*[787]	SOFTWARE[787]
67-232	13540-13541	-	*[787]	SOFTWARE[787]
67-233	13541-13542	-	*[787]	SOFTWARE[787]
67-234	13542-13543	-	*[787]	SOFTWARE[787]
67-235	13543-13544	-	*[787]	SOFTWARE[787]
67-236	13544-13545	\|	*[787]	SOFTWARE[787]
67-237	13545-13546	-	*[787]	SOFTWARE[787]
67-238	13546-13547	-	*[787]	SOFTWARE[787]
67-239	13547-13548	-	*[787]	SOFTWARE[787]
67-240	13548-13549	-	*[787]	SOFTWARE[787]
67-241	13549-13550	-	*[787]	SOFTWARE[787]
67-242	13550-13551	\|	*[787]	SOFTWARE[787]
67-243	13552-13553	\|	*[787]	SOFTWARE[787]
67-244	13554-13555	\*	*[787]	SOFTWARE[787]
67-245	13555-13556	\*	*[787]	SOFTWARE[787]
67-246	13556-13568	DC-ShadowNet	*[787]	SOFTWARE[787]
67-247	13568-13569	\*	*[787]	SOFTWARE[787]
67-248	13569-13570	\*	*[787]	SOFTWARE[787]
67-249	13571-13572	\|	*[787]	SOFTWARE[787]
67-250	13573-13581	Unpaired	*[787]	SOFTWARE[787]
67-251	13582-13583	\|	*[787]	SOFTWARE[787]
67-252	13584-13585	\*	*[787]	SOFTWARE[787]
67-253	13585-13586	\*	*[787]	SOFTWARE[787]
67-254	13586-13590	6.33	*[787]	SOFTWARE[787]
67-255	13590-13591	\*	*[787]	SOFTWARE[787]
67-256	13591-13592	\*	*[787]	SOFTWARE[787]
67-257	13593-13594	\|	*[787]	SOFTWARE[787]
67-258	13595-13596	\*	*[787]	SOFTWARE[787]
67-259	13596-13597	\*	*[787]	SOFTWARE[787]
67-260	13597-13602	11.37	*[787]	SOFTWARE[787]
67-261	13602-13603	\*	*[787]	SOFTWARE[787]
67-262	13603-13604	\*	*[787]	SOFTWARE[787]
67-263	13605-13606	\|	*[787]	SOFTWARE[787]
67-264	13607-13608	\*	*[787]	SOFTWARE[787]
67-265	13608-13609	\*	*[787]	SOFTWARE[787]
67-266	13609-13613	5.38	*[787]	SOFTWARE[787]
67-267	13613-13614	\*	*[787]	SOFTWARE[787]
67-268	13614-13615	\*	*[787]	SOFTWARE[787]
67-269	13616-13617	\|	*[787]	SOFTWARE[787]
67-270	13619-13620	#	*[787]	SOFTWARE[787]
67-271	13620-13621	#	*[787]	SOFTWARE[787]
67-272	13621-13622	#	*[787]	SOFTWARE[787]
67-273	13623-13624	3	*[787]	SOFTWARE[787]
67-274	13624-13625	.	*[787]	SOFTWARE[787]

#Text=LRSS Soft Shadow Dataset Evaluation set the paths of the shadow removal result and the dataset in `evaluation/demo\_lrss\_release.m` and then run it. ``` demo\_lrss\_release.m ```  Get the following Table 3 in the main paper on the LRSS dataset (size: 256x256): \| Method \| Training \| All \|  \|------------------\|----------\|----------\| \| \*\*DC-ShadowNet\*\* \| Unpaired \| \*\*3.48\*\* \| \| Input Image \| N/A \| 12.26 \|   ## Acknowledgments Code is implemented based \[U-GAT-IT\](https://github.com/znxlwm/UGATIT-pytorch), we would like to thank them.
68-1	13626-13630	LRSS	*[787]	SOFTWARE[787]
68-2	13631-13635	Soft	*[787]	SOFTWARE[787]
68-3	13636-13642	Shadow	*[787]	SOFTWARE[787]
68-4	13643-13650	Dataset	*[787]	SOFTWARE[787]
68-5	13651-13661	Evaluation	*[787]	SOFTWARE[787]
68-6	13662-13665	set	*[787]	SOFTWARE[787]
68-7	13666-13669	the	*[787]	SOFTWARE[787]
68-8	13670-13675	paths	*[787]	SOFTWARE[787]
68-9	13676-13678	of	*[787]	SOFTWARE[787]
68-10	13679-13682	the	*[787]	SOFTWARE[787]
68-11	13683-13689	shadow	*[787]	SOFTWARE[787]
68-12	13690-13697	removal	*[787]	SOFTWARE[787]
68-13	13698-13704	result	*[787]	SOFTWARE[787]
68-14	13705-13708	and	*[787]	SOFTWARE[787]
68-15	13709-13712	the	*[787]	SOFTWARE[787]
68-16	13713-13720	dataset	*[787]	SOFTWARE[787]
68-17	13721-13723	in	*[787]	SOFTWARE[787]
68-18	13724-13725	`	*[787]	SOFTWARE[787]
68-19	13725-13735	evaluation	*[787]	SOFTWARE[787]
68-20	13735-13736	/	*[787]	SOFTWARE[787]
68-21	13736-13755	demo\_lrss\_release.m	*[787]	SOFTWARE[787]
68-21	13741-13745	lrss	*[787]	SOFTWARE[787]
68-22	13755-13756	`	*[787]	SOFTWARE[787]
68-23	13757-13760	and	*[787]	SOFTWARE[787]
68-24	13761-13765	then	*[787]	SOFTWARE[787]
68-25	13766-13769	run	*[787]	SOFTWARE[787]
68-26	13770-13772	it	*[787]	SOFTWARE[787]
68-27	13772-13773	.	*[787]	SOFTWARE[787]
68-28	13774-13775	`	*[787]	SOFTWARE[787]
68-29	13775-13776	`	*[787]	SOFTWARE[787]
68-30	13776-13777	`	*[787]	SOFTWARE[787]
68-31	13778-13797	demo\_lrss\_release.m	*[787]	SOFTWARE[787]
68-31	13783-13787	lrss	*[787]	SOFTWARE[787]
68-32	13798-13799	`	*[787]	SOFTWARE[787]
68-33	13799-13800	`	*[787]	SOFTWARE[787]
68-34	13800-13801	`	*[787]	SOFTWARE[787]
68-35	13803-13806	Get	*[787]	SOFTWARE[787]
68-36	13807-13810	the	*[787]	SOFTWARE[787]
68-37	13811-13820	following	*[787]	SOFTWARE[787]
68-38	13821-13826	Table	*[787]	SOFTWARE[787]
68-39	13827-13828	3	*[787]	SOFTWARE[787]
68-40	13829-13831	in	*[787]	SOFTWARE[787]
68-41	13832-13835	the	*[787]	SOFTWARE[787]
68-42	13836-13840	main	*[787]	SOFTWARE[787]
68-43	13841-13846	paper	*[787]	SOFTWARE[787]
68-44	13847-13849	on	*[787]	SOFTWARE[787]
68-45	13850-13853	the	*[787]	SOFTWARE[787]
68-46	13854-13858	LRSS	*[787]	SOFTWARE[787]
68-47	13859-13866	dataset	*[787]	SOFTWARE[787]
68-48	13867-13868	(	*[787]	SOFTWARE[787]
68-49	13868-13872	size	*[787]	SOFTWARE[787]
68-50	13872-13873	:	*[787]	SOFTWARE[787]
68-51	13874-13881	256x256	*[787]	SOFTWARE[787]
68-52	13881-13882	)	*[787]	SOFTWARE[787]
68-53	13882-13883	:	*[787]	SOFTWARE[787]
68-54	13884-13885	\|	*[787]	SOFTWARE[787]
68-55	13886-13892	Method	*[787]	SOFTWARE[787]
68-56	13893-13894	\|	*[787]	SOFTWARE[787]
68-57	13895-13903	Training	*[787]	SOFTWARE[787]
68-58	13904-13905	\|	*[787]	SOFTWARE[787]
68-59	13906-13909	All	*[787]	SOFTWARE[787]
68-60	13910-13911	\|	*[787]	SOFTWARE[787]
68-61	13913-13914	\|	*[787]	SOFTWARE[787]
68-62	13914-13915	-	*[787]	SOFTWARE[787]
68-63	13915-13916	-	*[787]	SOFTWARE[787]
68-64	13916-13917	-	*[787]	SOFTWARE[787]
68-65	13917-13918	-	*[787]	SOFTWARE[787]
68-66	13918-13919	-	*[787]	SOFTWARE[787]
68-67	13919-13920	-	*[787]	SOFTWARE[787]
68-68	13920-13921	-	*[787]	SOFTWARE[787]
68-69	13921-13922	-	*[787]	SOFTWARE[787]
68-70	13922-13923	-	*[787]	SOFTWARE[787]
68-71	13923-13924	-	*[787]	SOFTWARE[787]
68-72	13924-13925	-	*[787]	SOFTWARE[787]
68-73	13925-13926	-	*[787]	SOFTWARE[787]
68-74	13926-13927	-	*[787]	SOFTWARE[787]
68-75	13927-13928	-	*[787]	SOFTWARE[787]
68-76	13928-13929	-	*[787]	SOFTWARE[787]
68-77	13929-13930	-	*[787]	SOFTWARE[787]
68-78	13930-13931	-	*[787]	SOFTWARE[787]
68-79	13931-13932	-	*[787]	SOFTWARE[787]
68-80	13932-13933	\|	*[787]	SOFTWARE[787]
68-81	13933-13934	-	*[787]	SOFTWARE[787]
68-82	13934-13935	-	*[787]	SOFTWARE[787]
68-83	13935-13936	-	*[787]	SOFTWARE[787]
68-84	13936-13937	-	*[787]	SOFTWARE[787]
68-85	13937-13938	-	*[787]	SOFTWARE[787]
68-86	13938-13939	-	*[787]	SOFTWARE[787]
68-87	13939-13940	-	*[787]	SOFTWARE[787]
68-88	13940-13941	-	*[787]	SOFTWARE[787]
68-89	13941-13942	-	*[787]	SOFTWARE[787]
68-90	13942-13943	-	*[787]	SOFTWARE[787]
68-91	13943-13944	\|	*[787]	SOFTWARE[787]
68-92	13944-13945	-	*[787]	SOFTWARE[787]
68-93	13945-13946	-	*[787]	SOFTWARE[787]
68-94	13946-13947	-	*[787]	SOFTWARE[787]
68-95	13947-13948	-	*[787]	SOFTWARE[787]
68-96	13948-13949	-	*[787]	SOFTWARE[787]
68-97	13949-13950	-	*[787]	SOFTWARE[787]
68-98	13950-13951	-	*[787]	SOFTWARE[787]
68-99	13951-13952	-	*[787]	SOFTWARE[787]
68-100	13952-13953	-	*[787]	SOFTWARE[787]
68-101	13953-13954	-	*[787]	SOFTWARE[787]
68-102	13954-13955	\|	*[787]	SOFTWARE[787]
68-103	13956-13957	\|	*[787]	SOFTWARE[787]
68-104	13958-13959	\*	*[787]	SOFTWARE[787]
68-105	13959-13960	\*	*[787]	SOFTWARE[787]
68-106	13960-13972	DC-ShadowNet	*[787]	SOFTWARE[787]
68-107	13972-13973	\*	*[787]	SOFTWARE[787]
68-108	13973-13974	\*	*[787]	SOFTWARE[787]
68-109	13975-13976	\|	*[787]	SOFTWARE[787]
68-110	13977-13985	Unpaired	*[787]	SOFTWARE[787]
68-111	13986-13987	\|	*[787]	SOFTWARE[787]
68-112	13988-13989	\*	*[787]	SOFTWARE[787]
68-113	13989-13990	\*	*[787]	SOFTWARE[787]
68-114	13990-13994	3.48	*[787]	SOFTWARE[787]
68-115	13994-13995	\*	*[787]	SOFTWARE[787]
68-116	13995-13996	\*	*[787]	SOFTWARE[787]
68-117	13997-13998	\|	*[787]	SOFTWARE[787]
68-118	13999-14000	\|	*[787]	SOFTWARE[787]
68-119	14001-14006	Input	*[787]	SOFTWARE[787]
68-120	14007-14012	Image	*[787]	SOFTWARE[787]
68-121	14013-14014	\|	*[787]	SOFTWARE[787]
68-122	14015-14016	N	*[787]	SOFTWARE[787]
68-123	14016-14017	/	*[787]	SOFTWARE[787]
68-124	14017-14018	A	*[787]	SOFTWARE[787]
68-125	14019-14020	\|	*[787]	SOFTWARE[787]
68-126	14021-14026	12.26	*[787]	SOFTWARE[787]
68-127	14027-14028	\|	*[787]	SOFTWARE[787]
68-128	14031-14032	#	*[787]	SOFTWARE[787]
68-129	14032-14033	#	*[787]	SOFTWARE[787]
68-130	14034-14049	Acknowledgments	*[787]	SOFTWARE[787]
68-131	14050-14054	Code	*[787]	SOFTWARE[787]
68-132	14055-14057	is	*[787]	SOFTWARE[787]
68-133	14058-14069	implemented	*[787]	SOFTWARE[787]
68-134	14070-14075	based	*[787]	SOFTWARE[787]
68-135	14076-14077	\[	*[787]	SOFTWARE[787]
68-136	14077-14085	U-GAT-IT	*[787]	SOFTWARE[787]
68-137	14085-14086	\]	*[787]	SOFTWARE[787]
68-138	14086-14087	(	*[787]	SOFTWARE[787]
68-139	14087-14092	https	*[787]	SOFTWARE[787]
68-140	14092-14093	:	*[787]	SOFTWARE[787]
68-141	14093-14094	/	*[787]	SOFTWARE[787]
68-142	14094-14095	/	*[787]	SOFTWARE[787]
68-143	14095-14105	github.com	*[787]	SOFTWARE[787]
68-144	14105-14106	/	*[787]	SOFTWARE[787]
68-145	14106-14112	znxlwm	*[787]	SOFTWARE[787]
68-146	14112-14113	/	*[787]	SOFTWARE[787]
68-147	14113-14127	UGATIT-pytorch	*[787]	SOFTWARE[787]
68-147	14113-14119	UGATIT	*[787]	SOFTWARE[787]
68-147	14120-14127	pytorch	*[787]	SOFTWARE[787]
68-148	14127-14128	)	*[787]	SOFTWARE[787]
68-149	14128-14129	,	*[787]	SOFTWARE[787]
68-150	14130-14132	we	*[787]	SOFTWARE[787]
68-151	14133-14138	would	*[787]	SOFTWARE[787]
68-152	14139-14143	like	*[787]	SOFTWARE[787]
68-153	14144-14146	to	*[787]	SOFTWARE[787]
68-154	14147-14152	thank	*[787]	SOFTWARE[787]
68-155	14153-14157	them	*[787]	SOFTWARE[787]
68-156	14157-14158	.	*[787]	SOFTWARE[787]

#Text=<br> One trick used in `networks.py` is to change `out = self.UpBlock2(x)` to \[out = (self.UpBlock2(x)+input).tanh()\](https://github.com/jinyeying/DC-ShadowNet-Hard-and-Soft-Shadow-Removal/blob/35aaf00625f039f9f331d261355945c5eb1a8806/networks.py#L103) to learn a residual.  ## License The code and models in this repository are licensed under the MIT License for academic and other non-commercial uses.
69-1	14159-14160	<	*[787]	SOFTWARE[787]
69-2	14160-14162	br	*[787]	SOFTWARE[787]
69-3	14162-14163	>	*[787]	SOFTWARE[787]
69-4	14164-14167	One	*[787]	SOFTWARE[787]
69-5	14168-14173	trick	*[787]	SOFTWARE[787]
69-6	14174-14178	used	*[787]	SOFTWARE[787]
69-7	14179-14181	in	*[787]	SOFTWARE[787]
69-8	14182-14183	`	*[787]	SOFTWARE[787]
69-9	14183-14194	networks.py	*[787]	SOFTWARE[787]
69-10	14194-14195	`	*[787]	SOFTWARE[787]
69-11	14196-14198	is	*[787]	SOFTWARE[787]
69-12	14199-14201	to	*[787]	SOFTWARE[787]
69-13	14202-14208	change	*[787]	SOFTWARE[787]
69-14	14209-14210	`	*[787]	SOFTWARE[787]
69-15	14210-14213	out	*[787]	SOFTWARE[787]
69-16	14214-14215	=	*[787]	SOFTWARE[787]
69-17	14216-14229	self.UpBlock2	*[787]	SOFTWARE[787]
69-18	14229-14230	(	*[787]	SOFTWARE[787]
69-19	14230-14231	x	*[787]	SOFTWARE[787]
69-20	14231-14232	)	*[787]	SOFTWARE[787]
69-21	14232-14233	`	*[787]	SOFTWARE[787]
69-22	14234-14236	to	*[787]	SOFTWARE[787]
69-23	14237-14238	\[	*[787]	SOFTWARE[787]
69-24	14238-14241	out	*[787]	SOFTWARE[787]
69-25	14242-14243	=	*[787]	SOFTWARE[787]
69-26	14244-14245	(	*[787]	SOFTWARE[787]
69-27	14245-14258	self.UpBlock2	*[787]	SOFTWARE[787]
69-28	14258-14259	(	*[787]	SOFTWARE[787]
69-29	14259-14260	x	*[787]	SOFTWARE[787]
69-30	14260-14261	)	*[787]	SOFTWARE[787]
69-31	14261-14262	+	*[787]	SOFTWARE[787]
69-32	14262-14267	input	*[787]	SOFTWARE[787]
69-33	14267-14268	)	*[787]	SOFTWARE[787]
69-34	14268-14269	.	*[787]	SOFTWARE[787]
69-35	14269-14273	tanh	*[787]	SOFTWARE[787]
69-36	14273-14274	(	*[787]	SOFTWARE[787]
69-37	14274-14275	)	*[787]	SOFTWARE[787]
69-38	14275-14276	\]	*[787]	SOFTWARE[787]
69-39	14276-14277	(	*[787]	SOFTWARE[787]
69-40	14277-14282	https	*[787]	SOFTWARE[787]
69-41	14282-14283	:	*[787]	SOFTWARE[787]
69-42	14283-14284	/	*[787]	SOFTWARE[787]
69-43	14284-14285	/	*[787]	SOFTWARE[787]
69-44	14285-14295	github.com	*[787]	SOFTWARE[787]
69-45	14295-14296	/	*[787]	SOFTWARE[787]
69-46	14296-14305	jinyeying	*[787]	SOFTWARE[787]
69-47	14305-14306	/	*[787]	SOFTWARE[787]
69-48	14306-14347	DC-ShadowNet-Hard-and-Soft-Shadow-Removal	*[787]	SOFTWARE[787]
69-49	14347-14348	/	*[787]	SOFTWARE[787]
69-50	14348-14352	blob	*[787]	SOFTWARE[787]
69-51	14352-14353	/	*[787]	SOFTWARE[787]
69-52	14353-14393	35aaf00625f039f9f331d261355945c5eb1a8806	*[787]	SOFTWARE[787]
69-53	14393-14394	/	*[787]	SOFTWARE[787]
69-54	14394-14405	networks.py	*[787]	SOFTWARE[787]
69-55	14405-14406	#	*[787]	SOFTWARE[787]
69-56	14406-14410	L103	*[787]	SOFTWARE[787]
69-57	14410-14411	)	*[787]	SOFTWARE[787]
69-58	14412-14414	to	*[787]	SOFTWARE[787]
69-59	14415-14420	learn	*[787]	SOFTWARE[787]
69-60	14421-14422	a	*[787]	SOFTWARE[787]
69-61	14423-14431	residual	*[787]	SOFTWARE[787]
69-62	14431-14432	.	*[787]	SOFTWARE[787]
69-63	14434-14435	#	*[787]	SOFTWARE[787]
69-64	14435-14436	#	*[787]	SOFTWARE[787]
69-65	14437-14444	License	*[787]	SOFTWARE[787]
69-66	14445-14448	The	*[787]	SOFTWARE[787]
69-67	14449-14453	code	*[787]	SOFTWARE[787]
69-68	14454-14457	and	*[787]	SOFTWARE[787]
69-69	14458-14464	models	*[787]	SOFTWARE[787]
69-70	14465-14467	in	*[787]	SOFTWARE[787]
69-71	14468-14472	this	*[787]	SOFTWARE[787]
69-72	14473-14483	repository	*[787]	SOFTWARE[787]
69-73	14484-14487	are	*[787]	SOFTWARE[787]
69-74	14488-14496	licensed	*[787]	SOFTWARE[787]
69-75	14497-14502	under	*[787]	SOFTWARE[787]
69-76	14503-14506	the	*[787]	SOFTWARE[787]
69-77	14507-14510	MIT	*[787]	SOFTWARE[787]
69-78	14511-14518	License	*[787]	SOFTWARE[787]
69-79	14519-14522	for	*[787]	SOFTWARE[787]
69-80	14523-14531	academic	*[787]	SOFTWARE[787]
69-81	14532-14535	and	*[787]	SOFTWARE[787]
69-82	14536-14541	other	*[787]	SOFTWARE[787]
69-83	14542-14556	non-commercial	*[787]	SOFTWARE[787]
69-84	14557-14561	uses	*[787]	SOFTWARE[787]
69-85	14561-14562	.	*[787]	SOFTWARE[787]

#Text=<br> For commercial use of the code and models, separate commercial licensing is available.
70-1	14562-14563	<	*[787]	SOFTWARE[787]
70-2	14563-14565	br	*[787]	SOFTWARE[787]
70-3	14565-14566	>	*[787]	SOFTWARE[787]
70-4	14567-14570	For	*[787]	SOFTWARE[787]
70-5	14571-14581	commercial	*[787]	SOFTWARE[787]
70-6	14582-14585	use	*[787]	SOFTWARE[787]
70-7	14586-14588	of	*[787]	SOFTWARE[787]
70-8	14589-14592	the	*[787]	SOFTWARE[787]
70-9	14593-14597	code	*[787]	SOFTWARE[787]
70-10	14598-14601	and	*[787]	SOFTWARE[787]
70-11	14602-14608	models	*[787]	SOFTWARE[787]
70-12	14608-14609	,	*[787]	SOFTWARE[787]
70-13	14610-14618	separate	*[787]	SOFTWARE[787]
70-14	14619-14629	commercial	*[787]	SOFTWARE[787]
70-15	14630-14639	licensing	*[787]	SOFTWARE[787]
70-16	14640-14642	is	*[787]	SOFTWARE[787]
70-17	14643-14652	available	*[787]	SOFTWARE[787]
70-18	14652-14653	.	*[787]	SOFTWARE[787]

#Text=Please contact: - Yeying Jin (jinyeying@u.nus.edu) - Robby T.
71-1	14654-14660	Please	*[787]	SOFTWARE[787]
71-2	14661-14668	contact	*[787]	SOFTWARE[787]
71-3	14668-14669	:	*[787]	SOFTWARE[787]
71-4	14670-14671	-	*[787]	SOFTWARE[787]
71-5	14672-14678	Yeying	*[787]	SOFTWARE[787]
71-6	14679-14682	Jin	*[787]	SOFTWARE[787]
71-7	14683-14684	(	*[787]	SOFTWARE[787]
71-8	14684-14693	jinyeying	*[787]	SOFTWARE[787]
71-9	14693-14694	@	*[787]	SOFTWARE[787]
71-10	14694-14703	u.nus.edu	*[787]	SOFTWARE[787]
71-11	14703-14704	)	*[787]	SOFTWARE[787]
71-12	14705-14706	-	*[787]	SOFTWARE[787]
71-13	14707-14712	Robby	*[787]	SOFTWARE[787]
71-14	14713-14714	T	*[787]	SOFTWARE[787]
71-15	14714-14715	.	*[787]	SOFTWARE[787]

#Text=Tan (tanrobby@gmail.com) - Jonathan Tan (jonathan\_tano@nus.edu.sg)  ### Citation If this work is useful for your research, please cite our paper.
72-1	14716-14719	Tan	*[787]	SOFTWARE[787]
72-2	14720-14721	(	*[787]	SOFTWARE[787]
72-3	14721-14729	tanrobby	*[787]	SOFTWARE[787]
72-4	14729-14730	@	*[787]	SOFTWARE[787]
72-5	14730-14739	gmail.com	*[787]	SOFTWARE[787]
72-6	14739-14740	)	*[787]	SOFTWARE[787]
72-7	14741-14742	-	*[787]	SOFTWARE[787]
72-8	14743-14751	Jonathan	*[787]	SOFTWARE[787]
72-9	14752-14755	Tan	*[787]	SOFTWARE[787]
72-10	14756-14757	(	*[787]	SOFTWARE[787]
72-11	14757-14770	jonathan\_tano	*[787]	SOFTWARE[787]
72-12	14770-14771	@	*[787]	SOFTWARE[787]
72-13	14771-14781	nus.edu.sg	*[787]	SOFTWARE[787]
72-14	14781-14782	)	*[787]	SOFTWARE[787]
72-15	14784-14785	#	*[787]	SOFTWARE[787]
72-16	14785-14786	#	*[787]	SOFTWARE[787]
72-17	14786-14787	#	*[787]	SOFTWARE[787]
72-18	14788-14796	Citation	*[787]	SOFTWARE[787]
72-19	14797-14799	If	*[787]	SOFTWARE[787]
72-20	14800-14804	this	*[787]	SOFTWARE[787]
72-21	14805-14809	work	*[787]	SOFTWARE[787]
72-22	14810-14812	is	*[787]	SOFTWARE[787]
72-23	14813-14819	useful	*[787]	SOFTWARE[787]
72-24	14820-14823	for	*[787]	SOFTWARE[787]
72-25	14824-14828	your	*[787]	SOFTWARE[787]
72-26	14829-14837	research	*[787]	SOFTWARE[787]
72-27	14837-14838	,	*[787]	SOFTWARE[787]
72-28	14839-14845	please	*[787]	SOFTWARE[787]
72-29	14846-14850	cite	*[787]	SOFTWARE[787]
72-30	14851-14854	our	*[787]	SOFTWARE[787]
72-31	14855-14860	paper	*[787]	SOFTWARE[787]
72-32	14860-14861	.	*[787]	SOFTWARE[787]

#Text=```BibTeX @inproceedings{jin2021dc,   title={DC-ShadowNet: Single-Image Hard and Soft Shadow Removal Using Unsupervised Domain-Classifier Guided Network},   author={Jin, Yeying and Sharma, Aashish and Tan, Robby T},   booktitle={Proceedings of the IEEE/CVF International Conference on Computer Vision},   pages={5027--5036},   year={2021} }  @inproceedings{jin2024des3,   title={DeS3: Adaptive Attention-Driven Self and Soft Shadow Removal Using ViT Similarity},   author={Jin, Yeying and Ye, Wei and Yang, Wenhan and Yuan, Yuan and Tan, Robby T},   booktitle={Proceedings of the AAAI Conference on Artificial Intelligence},   volume={38},   number={3},   pages={2634--2642},   year={2024} } ```
73-1	14863-14864	`	*[787]	SOFTWARE[787]
73-2	14864-14865	`	*[787]	SOFTWARE[787]
73-3	14865-14866	`	*[787]	SOFTWARE[787]
73-4	14866-14872	BibTeX	*[787]	SOFTWARE[787]
73-5	14873-14874	@	*[787]	SOFTWARE[787]
73-6	14874-14887	inproceedings	*[787]	SOFTWARE[787]
73-7	14887-14888	{	*[787]	SOFTWARE[787]
73-8	14888-14897	jin2021dc	*[787]	SOFTWARE[787]
73-9	14897-14898	,	*[787]	SOFTWARE[787]
73-10	14901-14906	title	*[787]	SOFTWARE[787]
73-11	14906-14907	=	*[787]	SOFTWARE[787]
73-12	14907-14908	{	*[787]	SOFTWARE[787]
73-13	14908-14920	DC-ShadowNet	*[787]	SOFTWARE[787]
73-14	14920-14921	:	*[787]	SOFTWARE[787]
73-15	14922-14934	Single-Image	*[787]	SOFTWARE[787]
73-16	14935-14939	Hard	*[787]	SOFTWARE[787]
73-17	14940-14943	and	*[787]	SOFTWARE[787]
73-18	14944-14948	Soft	*[787]	SOFTWARE[787]
73-19	14949-14955	Shadow	*[787]	SOFTWARE[787]
73-20	14956-14963	Removal	*[787]	SOFTWARE[787]
73-21	14964-14969	Using	*[787]	SOFTWARE[787]
73-22	14970-14982	Unsupervised	*[787]	SOFTWARE[787]
73-23	14983-15000	Domain-Classifier	*[787]	SOFTWARE[787]
73-24	15001-15007	Guided	*[787]	SOFTWARE[787]
73-25	15008-15015	Network	*[787]	SOFTWARE[787]
73-26	15015-15016	}	*[787]	SOFTWARE[787]
73-27	15016-15017	,	*[787]	SOFTWARE[787]
73-28	15020-15026	author	*[787]	SOFTWARE[787]
73-29	15026-15027	=	*[787]	SOFTWARE[787]
73-30	15027-15028	{	*[787]	SOFTWARE[787]
73-31	15028-15031	Jin	*[787]	SOFTWARE[787]
73-32	15031-15032	,	*[787]	SOFTWARE[787]
73-33	15033-15039	Yeying	*[787]	SOFTWARE[787]
73-34	15040-15043	and	*[787]	SOFTWARE[787]
