#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=## Accurate 3D Face Reconstruction with Weakly-Supervised Learning: From Single Image to Image Set ##  <p align="center">  <img src="/images/example.gif"> </p>  ### \*\*\_\\\*\\\*\\\*07/20/2021: A \[PyTorch implementation\](https://github.com/sicxu/Deep3DFaceRecon\_pytorch) which has much better performance and is much easier to use is available now.
1-1	0-1	#	*[523]|*[785]	SOFTWARE[523]|SOFTWARE[785]
129-11	13453-13454	)	*[785]	SOFTWARE[785]
129-12	13455-13457	in	*[785]	SOFTWARE[785]
129-13	13458-13461	the	*[785]	SOFTWARE[785]
129-14	13462-13467	world	*[785]	SOFTWARE[785]
129-15	13468-13478	coordinate	*[785]	SOFTWARE[785]
129-16	13479-13482	and	*[785]	SOFTWARE[785]
129-17	13483-13489	points	*[785]	SOFTWARE[785]
129-18	13490-13492	to	*[785]	SOFTWARE[785]
129-19	13493-13496	the	*[785]	SOFTWARE[785]
129-20	13497-13505	negative	*[785]	SOFTWARE[785]
129-21	13506-13507	z	*[785]	SOFTWARE[785]
129-22	13508-13512	axis	*[785]	SOFTWARE[785]
129-23	13512-13513	.	*[785]	SOFTWARE[785]

#Text=We set the camera fov to 12.6 empirically and fix it during training and inference time.
130-1	13514-13516	We	*[785]	SOFTWARE[785]
130-2	13517-13520	set	*[785]	SOFTWARE[785]
130-3	13521-13524	the	*[785]	SOFTWARE[785]
130-4	13525-13531	camera	*[785]	SOFTWARE[785]
130-5	13532-13535	fov	*[785]	SOFTWARE[785]
130-6	13536-13538	to	*[785]	SOFTWARE[785]
130-7	13539-13543	12.6	*[785]	SOFTWARE[785]
130-8	13544-13555	empirically	*[785]	SOFTWARE[785]
130-9	13556-13559	and	*[785]	SOFTWARE[785]
130-10	13560-13563	fix	*[785]	SOFTWARE[785]
130-11	13564-13566	it	*[785]	SOFTWARE[785]
130-12	13567-13573	during	*[785]	SOFTWARE[785]
130-13	13574-13582	training	*[785]	SOFTWARE[785]
130-14	13583-13586	and	*[785]	SOFTWARE[785]
130-15	13587-13596	inference	*[785]	SOFTWARE[785]
130-16	13597-13601	time	*[785]	SOFTWARE[785]
130-17	13601-13602	.	*[785]	SOFTWARE[785]

#Text=Faces in canonical views are at the origin of the world coordinate and facing the positive z axis.
131-1	13603-13608	Faces	*[785]	SOFTWARE[785]
131-2	13609-13611	in	*[785]	SOFTWARE[785]
131-3	13612-13621	canonical	*[785]	SOFTWARE[785]
131-4	13622-13627	views	*[785]	SOFTWARE[785]
131-5	13628-13631	are	*[785]	SOFTWARE[785]
131-6	13632-13634	at	*[785]	SOFTWARE[785]
131-7	13635-13638	the	*[785]	SOFTWARE[785]
131-8	13639-13645	origin	*[785]	SOFTWARE[785]
131-9	13646-13648	of	*[785]	SOFTWARE[785]
131-10	13649-13652	the	*[785]	SOFTWARE[785]
131-11	13653-13658	world	*[785]	SOFTWARE[785]
131-12	13659-13669	coordinate	*[785]	SOFTWARE[785]
131-13	13670-13673	and	*[785]	SOFTWARE[785]
131-14	13674-13680	facing	*[785]	SOFTWARE[785]
131-15	13681-13684	the	*[785]	SOFTWARE[785]
131-16	13685-13693	positive	*[785]	SOFTWARE[785]
131-17	13694-13695	z	*[785]	SOFTWARE[785]
131-18	13696-13700	axis	*[785]	SOFTWARE[785]
131-19	13700-13701	.	*[785]	SOFTWARE[785]

#Text=Rotations and translations predicted by the R-Net are all with respect to the world coordinate.
132-1	13702-13711	Rotations	*[785]	SOFTWARE[785]
132-2	13712-13715	and	*[785]	SOFTWARE[785]
132-3	13716-13728	translations	*[785]	SOFTWARE[785]
132-4	13729-13738	predicted	*[785]	SOFTWARE[785]
132-5	13739-13741	by	*[785]	SOFTWARE[785]
132-6	13742-13745	the	*[785]	SOFTWARE[785]
132-7	13746-13751	R-Net	*[785]	SOFTWARE[785]
132-8	13752-13755	are	*[785]	SOFTWARE[785]
132-9	13756-13759	all	*[785]	SOFTWARE[785]
132-10	13760-13764	with	*[785]	SOFTWARE[785]
132-11	13765-13772	respect	*[785]	SOFTWARE[785]
132-12	13773-13775	to	*[785]	SOFTWARE[785]
132-13	13776-13779	the	*[785]	SOFTWARE[785]
132-14	13780-13785	world	*[785]	SOFTWARE[785]
132-15	13786-13796	coordinate	*[785]	SOFTWARE[785]
132-16	13796-13797	.	*[785]	SOFTWARE[785]

#Text=<p align="center">  <img src="/images/camera.png" width="300"> </p>  3.
133-1	13798-13799	<	*[785]	SOFTWARE[785]
133-2	13799-13800	p	*[785]	SOFTWARE[785]
133-3	13801-13806	align	*[785]	SOFTWARE[785]
133-4	13806-13807	=	*[785]	SOFTWARE[785]
133-5	13807-13808	"	*[785]	SOFTWARE[785]
133-6	13808-13814	center	*[785]	SOFTWARE[785]
133-7	13814-13815	"	*[785]	SOFTWARE[785]
133-8	13815-13816	>	*[785]	SOFTWARE[785]
133-9	13818-13819	<	*[785]	SOFTWARE[785]
133-10	13819-13822	img	*[785]	SOFTWARE[785]
133-11	13823-13826	src	*[785]	SOFTWARE[785]
133-12	13826-13827	=	*[785]	SOFTWARE[785]
133-13	13827-13828	"	*[785]	SOFTWARE[785]
133-14	13828-13829	/	*[785]	SOFTWARE[785]
133-15	13829-13835	images	*[785]	SOFTWARE[785]
133-16	13835-13836	/	*[785]	SOFTWARE[785]
133-17	13836-13846	camera.png	*[785]	SOFTWARE[785]
133-18	13846-13847	"	*[785]	SOFTWARE[785]
133-19	13848-13853	width	*[785]	SOFTWARE[785]
133-20	13853-13854	=	*[785]	SOFTWARE[785]
133-21	13854-13855	"	*[785]	SOFTWARE[785]
133-22	13855-13858	300	*[785]	SOFTWARE[785]
133-23	13858-13859	"	*[785]	SOFTWARE[785]
133-24	13859-13860	>	*[785]	SOFTWARE[785]
133-25	13861-13862	<	*[785]	SOFTWARE[785]
133-26	13862-13863	/	*[785]	SOFTWARE[785]
133-27	13863-13864	p	*[785]	SOFTWARE[785]
133-28	13864-13865	>	*[785]	SOFTWARE[785]
133-29	13867-13868	3	*[785]	SOFTWARE[785]
133-30	13868-13869	.	*[785]	SOFTWARE[785]

#Text=The current model is trained using 3-channel (r,g,b) scene illumination instead of white light described in the paper.
134-1	13870-13873	The	*[785]	SOFTWARE[785]
134-2	13874-13881	current	*[785]	SOFTWARE[785]
134-3	13882-13887	model	*[785]	SOFTWARE[785]
134-4	13888-13890	is	*[785]	SOFTWARE[785]
134-5	13891-13898	trained	*[785]	SOFTWARE[785]
134-6	13899-13904	using	*[785]	SOFTWARE[785]
134-7	13905-13906	3	*[785]	SOFTWARE[785]
134-8	13906-13907	-	*[785]	SOFTWARE[785]
134-9	13907-13914	channel	*[785]	SOFTWARE[785]
134-10	13915-13916	(	*[785]	SOFTWARE[785]
134-11	13916-13917	r	*[785]	SOFTWARE[785]
134-12	13917-13918	,	*[785]	SOFTWARE[785]
134-13	13918-13919	g	*[785]	SOFTWARE[785]
134-14	13919-13920	,	*[785]	SOFTWARE[785]
134-15	13920-13921	b	*[785]	SOFTWARE[785]
134-16	13921-13922	)	*[785]	SOFTWARE[785]
134-17	13923-13928	scene	*[785]	SOFTWARE[785]
134-18	13929-13941	illumination	*[785]	SOFTWARE[785]
134-19	13942-13949	instead	*[785]	SOFTWARE[785]
134-20	13950-13952	of	*[785]	SOFTWARE[785]
134-21	13953-13958	white	*[785]	SOFTWARE[785]
134-22	13959-13964	light	*[785]	SOFTWARE[785]
134-23	13965-13974	described	*[785]	SOFTWARE[785]
134-24	13975-13977	in	*[785]	SOFTWARE[785]
134-25	13978-13981	the	*[785]	SOFTWARE[785]
134-26	13982-13987	paper	*[785]	SOFTWARE[785]
134-27	13987-13988	.	*[785]	SOFTWARE[785]

#Text=As a result, the gamma coefficient that controls lighting has a dimension of 27 instead of 9.   4.
135-1	13989-13991	As	*[785]	SOFTWARE[785]
135-2	13992-13993	a	*[785]	SOFTWARE[785]
135-3	13994-14000	result	*[785]	SOFTWARE[785]
135-4	14000-14001	,	*[785]	SOFTWARE[785]
135-5	14002-14005	the	*[785]	SOFTWARE[785]
135-6	14006-14011	gamma	*[785]	SOFTWARE[785]
135-7	14012-14023	coefficient	*[785]	SOFTWARE[785]
135-8	14024-14028	that	*[785]	SOFTWARE[785]
135-9	14029-14037	controls	*[785]	SOFTWARE[785]
135-10	14038-14046	lighting	*[785]	SOFTWARE[785]
135-11	14047-14050	has	*[785]	SOFTWARE[785]
135-12	14051-14052	a	*[785]	SOFTWARE[785]
135-13	14053-14062	dimension	*[785]	SOFTWARE[785]
135-14	14063-14065	of	*[785]	SOFTWARE[785]
135-15	14066-14068	27	*[785]	SOFTWARE[785]
135-16	14069-14076	instead	*[785]	SOFTWARE[785]
135-17	14077-14079	of	*[785]	SOFTWARE[785]
135-18	14080-14081	9	*[785]	SOFTWARE[785]
135-19	14081-14082	.	*[785]	SOFTWARE[785]
135-20	14085-14086	4	*[785]	SOFTWARE[785]
135-21	14086-14087	.	*[785]	SOFTWARE[785]

#Text=We excluded ear and neck region of original BFM09 to allow the network concentrate on the face region.
136-1	14088-14090	We	*[785]	SOFTWARE[785]
136-2	14091-14099	excluded	*[785]	SOFTWARE[785]
136-3	14100-14103	ear	*[785]	SOFTWARE[785]
136-4	14104-14107	and	*[785]	SOFTWARE[785]
136-5	14108-14112	neck	*[785]	SOFTWARE[785]
136-6	14113-14119	region	*[785]	SOFTWARE[785]
136-7	14120-14122	of	*[785]	SOFTWARE[785]
136-8	14123-14131	original	*[785]	SOFTWARE[785]
136-9	14132-14137	BFM09	*[785]	SOFTWARE[785]
136-10	14138-14140	to	*[785]	SOFTWARE[785]
136-11	14141-14146	allow	*[785]	SOFTWARE[785]
136-12	14147-14150	the	*[785]	SOFTWARE[785]
136-13	14151-14158	network	*[785]	SOFTWARE[785]
136-14	14159-14170	concentrate	*[785]	SOFTWARE[785]
136-15	14171-14173	on	*[785]	SOFTWARE[785]
136-16	14174-14177	the	*[785]	SOFTWARE[785]
136-17	14178-14182	face	*[785]	SOFTWARE[785]
136-18	14183-14189	region	*[785]	SOFTWARE[785]
136-19	14189-14190	.	*[785]	SOFTWARE[785]

#Text=To see which vertices in the original model are preserved, check select\_vertex\_id.mat in the .
137-1	14191-14193	To	*[785]	SOFTWARE[785]
137-2	14194-14197	see	*[785]	SOFTWARE[785]
137-3	14198-14203	which	*[785]	SOFTWARE[785]
137-4	14204-14212	vertices	*[785]	SOFTWARE[785]
137-5	14213-14215	in	*[785]	SOFTWARE[785]
137-6	14216-14219	the	*[785]	SOFTWARE[785]
137-7	14220-14228	original	*[785]	SOFTWARE[785]
137-8	14229-14234	model	*[785]	SOFTWARE[785]
137-9	14235-14238	are	*[785]	SOFTWARE[785]
137-10	14239-14248	preserved	*[785]	SOFTWARE[785]
137-11	14248-14249	,	*[785]	SOFTWARE[785]
137-12	14250-14255	check	*[785]	SOFTWARE[785]
137-13	14256-14276	select\_vertex\_id.mat	*[785]	SOFTWARE[785]
137-14	14277-14279	in	*[785]	SOFTWARE[785]
137-15	14280-14283	the	*[785]	SOFTWARE[785]
137-16	14284-14285	.	*[785]	SOFTWARE[785]

#Text=/BFM subfolder.
138-1	14285-14286	/	*[785]	SOFTWARE[785]
138-2	14286-14289	BFM	*[785]	SOFTWARE[785]
138-3	14290-14299	subfolder	*[785]	SOFTWARE[785]
138-4	14299-14300	.	*[785]	SOFTWARE[785]

#Text=Note that index starts from 1.  5.
139-1	14301-14305	Note	*[785]	SOFTWARE[785]
139-2	14306-14310	that	*[785]	SOFTWARE[785]
139-3	14311-14316	index	*[785]	SOFTWARE[785]
139-4	14317-14323	starts	*[785]	SOFTWARE[785]
139-5	14324-14328	from	*[785]	SOFTWARE[785]
139-6	14329-14330	1	*[785]	SOFTWARE[785]
139-7	14330-14331	.	*[785]	SOFTWARE[785]
139-8	14333-14334	5	*[785]	SOFTWARE[785]
139-9	14334-14335	.	*[785]	SOFTWARE[785]

#Text=Our model may give inferior results for images with severe perspetive distortions (e.g., some selfies).
140-1	14336-14339	Our	*[785]	SOFTWARE[785]
140-2	14340-14345	model	*[785]	SOFTWARE[785]
140-3	14346-14349	may	*[785]	SOFTWARE[785]
140-4	14350-14354	give	*[785]	SOFTWARE[785]
140-5	14355-14363	inferior	*[785]	SOFTWARE[785]
140-6	14364-14371	results	*[785]	SOFTWARE[785]
140-7	14372-14375	for	*[785]	SOFTWARE[785]
140-8	14376-14382	images	*[785]	SOFTWARE[785]
140-9	14383-14387	with	*[785]	SOFTWARE[785]
140-10	14388-14394	severe	*[785]	SOFTWARE[785]
140-11	14395-14405	perspetive	*[785]	SOFTWARE[785]
140-12	14406-14417	distortions	*[785]	SOFTWARE[785]
140-13	14418-14419	(	*[785]	SOFTWARE[785]
140-14	14419-14422	e.g	*[785]	SOFTWARE[785]
140-15	14422-14423	.	*[785]	SOFTWARE[785]
140-16	14423-14424	,	*[785]	SOFTWARE[785]
140-17	14425-14429	some	*[785]	SOFTWARE[785]
140-18	14430-14437	selfies	*[785]	SOFTWARE[785]
140-19	14437-14438	)	*[785]	SOFTWARE[785]
140-20	14438-14439	.	*[785]	SOFTWARE[785]

#Text=In addition, we cannot well handle faces with eyes closed due to the lack of these kind of images in the training data.    5.
141-1	14440-14442	In	*[785]	SOFTWARE[785]
141-2	14443-14451	addition	*[785]	SOFTWARE[785]
141-3	14451-14452	,	*[785]	SOFTWARE[785]
141-4	14453-14455	we	*[785]	SOFTWARE[785]
141-5	14456-14462	cannot	*[785]	SOFTWARE[785]
141-6	14463-14467	well	*[785]	SOFTWARE[785]
141-7	14468-14474	handle	*[785]	SOFTWARE[785]
141-8	14475-14480	faces	*[785]	SOFTWARE[785]
141-9	14481-14485	with	*[785]	SOFTWARE[785]
141-10	14486-14490	eyes	*[785]	SOFTWARE[785]
141-11	14491-14497	closed	*[785]	SOFTWARE[785]
141-12	14498-14501	due	*[785]	SOFTWARE[785]
141-13	14502-14504	to	*[785]	SOFTWARE[785]
141-14	14505-14508	the	*[785]	SOFTWARE[785]
141-15	14509-14513	lack	*[785]	SOFTWARE[785]
141-16	14514-14516	of	*[785]	SOFTWARE[785]
141-17	14517-14522	these	*[785]	SOFTWARE[785]
141-18	14523-14527	kind	*[785]	SOFTWARE[785]
141-19	14528-14530	of	*[785]	SOFTWARE[785]
141-20	14531-14537	images	*[785]	SOFTWARE[785]
141-21	14538-14540	in	*[785]	SOFTWARE[785]
141-22	14541-14544	the	*[785]	SOFTWARE[785]
141-23	14545-14553	training	*[785]	SOFTWARE[785]
141-24	14554-14558	data	*[785]	SOFTWARE[785]
141-25	14558-14559	.	*[785]	SOFTWARE[785]
141-26	14563-14564	5	*[785]	SOFTWARE[785]
141-27	14564-14565	.	*[785]	SOFTWARE[785]

#Text=If you have any further questions, please contact Yu Deng (dengyu2008@hotmail.com) and Jiaolong Yang (jiaoyan@microsoft.com).   ## Citation  Please cite the following paper if this model helps your research:   @inproceedings{deng2019accurate,      title={Accurate 3D Face Reconstruction with Weakly-Supervised Learning: From Single Image to Image Set},      author={Yu Deng and Jiaolong Yang and Sicheng Xu and Dong Chen and Yunde Jia and Xin Tong},      booktitle={IEEE Computer Vision and Pattern Recognition Workshops},      year={2019}  } ## The face images on this page are from the public \[CelebA\](http://mmlab.ie.cuhk.edu.hk/projects/CelebA.html) dataset released by MMLab, CUHK.
142-1	14566-14568	If	*[785]	SOFTWARE[785]
142-2	14569-14572	you	*[785]	SOFTWARE[785]
142-3	14573-14577	have	*[785]	SOFTWARE[785]
142-4	14578-14581	any	*[785]	SOFTWARE[785]
142-5	14582-14589	further	*[785]	SOFTWARE[785]
142-6	14590-14599	questions	*[785]	SOFTWARE[785]
142-7	14599-14600	,	*[785]	SOFTWARE[785]
142-8	14601-14607	please	*[785]	SOFTWARE[785]
142-9	14608-14615	contact	*[785]	SOFTWARE[785]
142-10	14616-14618	Yu	*[785]	SOFTWARE[785]
142-11	14619-14623	Deng	*[785]	SOFTWARE[785]
142-12	14624-14625	(	*[785]	SOFTWARE[785]
142-13	14625-14635	dengyu2008	*[785]	SOFTWARE[785]
142-14	14635-14636	@	*[785]	SOFTWARE[785]
142-15	14636-14647	hotmail.com	*[785]	SOFTWARE[785]
142-16	14647-14648	)	*[785]	SOFTWARE[785]
142-17	14649-14652	and	*[785]	SOFTWARE[785]
142-18	14653-14661	Jiaolong	*[785]	SOFTWARE[785]
142-19	14662-14666	Yang	*[785]	SOFTWARE[785]
142-20	14667-14668	(	*[785]	SOFTWARE[785]
142-21	14668-14675	jiaoyan	*[785]	SOFTWARE[785]
142-22	14675-14676	@	*[785]	SOFTWARE[785]
142-23	14676-14689	microsoft.com	*[785]	SOFTWARE[785]
142-24	14689-14690	)	*[785]	SOFTWARE[785]
142-25	14690-14691	.	*[785]	SOFTWARE[785]
142-26	14694-14695	#	*[785]	SOFTWARE[785]
142-27	14695-14696	#	*[785]	SOFTWARE[785]
142-28	14697-14705	Citation	*[785]	SOFTWARE[785]
142-29	14707-14713	Please	*[785]	SOFTWARE[785]
142-30	14714-14718	cite	*[785]	SOFTWARE[785]
142-31	14719-14722	the	*[785]	SOFTWARE[785]
142-32	14723-14732	following	*[785]	SOFTWARE[785]
142-33	14733-14738	paper	*[785]	SOFTWARE[785]
142-34	14739-14741	if	*[785]	SOFTWARE[785]
142-35	14742-14746	this	*[785]	SOFTWARE[785]
142-36	14747-14752	model	*[785]	SOFTWARE[785]
142-37	14753-14758	helps	*[785]	SOFTWARE[785]
142-38	14759-14763	your	*[785]	SOFTWARE[785]
142-39	14764-14772	research	*[785]	SOFTWARE[785]
142-40	14772-14773	:	*[785]	SOFTWARE[785]
142-41	14776-14777	@	*[785]	SOFTWARE[785]
142-42	14777-14790	inproceedings	*[785]	SOFTWARE[785]
142-43	14790-14791	{	*[785]	SOFTWARE[785]
142-44	14791-14807	deng2019accurate	*[785]	SOFTWARE[785]
142-45	14807-14808	,	*[785]	SOFTWARE[785]
142-46	14814-14819	title	*[785]	SOFTWARE[785]
142-47	14819-14820	=	*[785]	SOFTWARE[785]
142-48	14820-14821	{	*[785]	SOFTWARE[785]
142-49	14821-14829	Accurate	*[785]	SOFTWARE[785]
142-50	14830-14832	3D	*[785]	SOFTWARE[785]
142-51	14833-14837	Face	*[785]	SOFTWARE[785]
142-52	14838-14852	Reconstruction	*[785]	SOFTWARE[785]
142-53	14853-14857	with	*[785]	SOFTWARE[785]
142-54	14858-14875	Weakly-Supervised	*[785]	SOFTWARE[785]
142-55	14876-14884	Learning	*[785]	SOFTWARE[785]
142-56	14884-14885	:	*[785]	SOFTWARE[785]
142-57	14886-14890	From	*[785]	SOFTWARE[785]
142-58	14891-14897	Single	*[785]	SOFTWARE[785]
142-59	14898-14903	Image	*[785]	SOFTWARE[785]
142-60	14904-14906	to	*[785]	SOFTWARE[785]
142-61	14907-14912	Image	*[785]	SOFTWARE[785]
142-62	14913-14916	Set	*[785]	SOFTWARE[785]
142-63	14916-14917	}	*[785]	SOFTWARE[785]
142-64	14917-14918	,	*[785]	SOFTWARE[785]
142-65	14924-14930	author	*[785]	SOFTWARE[785]
142-66	14930-14931	=	*[785]	SOFTWARE[785]
142-67	14931-14932	{	*[785]	SOFTWARE[785]
142-68	14932-14934	Yu	*[785]	SOFTWARE[785]
142-69	14935-14939	Deng	*[785]	SOFTWARE[785]
142-70	14940-14943	and	*[785]	SOFTWARE[785]
142-71	14944-14952	Jiaolong	*[785]	SOFTWARE[785]
142-72	14953-14957	Yang	*[785]	SOFTWARE[785]
142-73	14958-14961	and	*[785]	SOFTWARE[785]
142-74	14962-14969	Sicheng	*[785]	SOFTWARE[785]
142-75	14970-14972	Xu	*[785]	SOFTWARE[785]
142-76	14973-14976	and	*[785]	SOFTWARE[785]
142-77	14977-14981	Dong	*[785]	SOFTWARE[785]
142-78	14982-14986	Chen	*[785]	SOFTWARE[785]
142-79	14987-14990	and	*[785]	SOFTWARE[785]
142-80	14991-14996	Yunde	*[785]	SOFTWARE[785]
142-81	14997-15000	Jia	*[785]	SOFTWARE[785]
142-82	15001-15004	and	*[785]	SOFTWARE[785]
142-83	15005-15008	Xin	*[785]	SOFTWARE[785]
142-84	15009-15013	Tong	*[785]	SOFTWARE[785]
142-85	15013-15014	}	*[785]	SOFTWARE[785]
142-86	15014-15015	,	*[785]	SOFTWARE[785]
142-87	15021-15030	booktitle	*[785]	SOFTWARE[785]
142-88	15030-15031	=	*[785]	SOFTWARE[785]
142-89	15031-15032	{	*[785]	SOFTWARE[785]
142-90	15032-15036	IEEE	*[785]	SOFTWARE[785]
142-91	15037-15045	Computer	*[785]	SOFTWARE[785]
142-92	15046-15052	Vision	*[785]	SOFTWARE[785]
142-93	15053-15056	and	*[785]	SOFTWARE[785]
142-94	15057-15064	Pattern	*[785]	SOFTWARE[785]
142-95	15065-15076	Recognition	*[785]	SOFTWARE[785]
142-96	15077-15086	Workshops	*[785]	SOFTWARE[785]
142-97	15086-15087	}	*[785]	SOFTWARE[785]
142-98	15087-15088	,	*[785]	SOFTWARE[785]
142-99	15094-15098	year	*[785]	SOFTWARE[785]
142-100	15098-15099	=	*[785]	SOFTWARE[785]
142-101	15099-15100	{	*[785]	SOFTWARE[785]
142-102	15100-15104	2019	*[785]	SOFTWARE[785]
142-103	15104-15105	}	*[785]	SOFTWARE[785]
142-104	15107-15108	}	*[785]	SOFTWARE[785]
142-105	15109-15110	#	*[785]	SOFTWARE[785]
142-106	15110-15111	#	*[785]	SOFTWARE[785]
142-107	15112-15115	The	*[785]	SOFTWARE[785]
142-108	15116-15120	face	*[785]	SOFTWARE[785]
142-109	15121-15127	images	*[785]	SOFTWARE[785]
142-110	15128-15130	on	*[785]	SOFTWARE[785]
142-111	15131-15135	this	*[785]	SOFTWARE[785]
142-112	15136-15140	page	*[785]	SOFTWARE[785]
142-113	15141-15144	are	*[785]	SOFTWARE[785]
142-114	15145-15149	from	*[785]	SOFTWARE[785]
142-115	15150-15153	the	*[785]	SOFTWARE[785]
142-116	15154-15160	public	*[785]	SOFTWARE[785]
142-117	15161-15162	\[	*[785]	SOFTWARE[785]
142-118	15162-15168	CelebA	*[785]	SOFTWARE[785]
142-119	15168-15169	\]	*[785]	SOFTWARE[785]
142-120	15169-15170	(	*[785]	SOFTWARE[785]
142-121	15170-15174	http	*[785]	SOFTWARE[785]
142-122	15174-15175	:	*[785]	SOFTWARE[785]
142-123	15175-15176	/	*[785]	SOFTWARE[785]
142-124	15176-15177	/	*[785]	SOFTWARE[785]
142-125	15177-15197	mmlab.ie.cuhk.edu.hk	*[785]	SOFTWARE[785]
142-126	15197-15198	/	*[785]	SOFTWARE[785]
142-127	15198-15206	projects	*[785]	SOFTWARE[785]
142-128	15206-15207	/	*[785]	SOFTWARE[785]
142-129	15207-15218	CelebA.html	*[785]	SOFTWARE[785]
142-129	15207-15213	CelebA	*[785]	SOFTWARE[785]
142-130	15218-15219	)	*[785]	SOFTWARE[785]
142-131	15220-15227	dataset	*[785]	SOFTWARE[785]
142-132	15228-15236	released	*[785]	SOFTWARE[785]
142-133	15237-15239	by	*[785]	SOFTWARE[785]
142-134	15240-15245	MMLab	*[785]	SOFTWARE[785]
142-135	15245-15246	,	*[785]	SOFTWARE[785]
142-136	15247-15251	CUHK	*[785]	SOFTWARE[785]
142-137	15251-15252	.	*[785]	SOFTWARE[785]
